Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,source_file,Period_clean,Period_date,month,year,breach_rate
MSitAE-NOVEMBER-2025,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13016,2023,8899,0,0,255,7451,134,1048,0,0,1,157,495,3365,0,826,4029,November-2025-CSV-G9pr3.csv,NOVEMBER-2025,2025-11-01,11,2025,57.24492931776275
MSitAE-NOVEMBER-2025,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13118,0,3921,0,0,7428,5639,0,0,0,0,0,1980,46,4515,0,0,732,November-2025-CSV-G9pr3.csv,NOVEMBER-2025,2025-11-01,11,2025,42.98673578289373
MSitAE-NOVEMBER-2025,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12376,1187,0,0,0,0,4907,100,0,0,0,0,548,12,4228,12,0,1511,November-2025-CSV-G9pr3.csv,NOVEMBER-2025,2025-11-01,11,2025,39.64932126696832
MSitAE-NOVEMBER-2025,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11173,2396,2674,1148,28,0,3497,24,0,345,0,0,494,7,2319,0,0,373,November-2025-CSV-G9pr3.csv,NOVEMBER-2025,2025-11-01,11,2025,31.298666427996064
MSitAE-MAY-2023,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15166,0,0,0,0,0,4357,0,0,0,0,0,921,3,2969,0,0,918,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,28.72873532902545
MSitAE-MAY-2023,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16989,0,6459,124,0,18,0,0,0,0,0,0,1767,13,3931,0,195,977,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,0.0
MSitAE-MAY-2023,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6359,0,3521,125,0,0,3798,0,58,64,0,0,711,119,1739,0,0,936,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,59.726372071080355
MSitAE-MAY-2023,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16289,230,8140,493,0,0,6952,0,388,41,0,0,1799,908,5021,0,0,2030,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,42.679108600896306
MSitAE-MAY-2023,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8383,0,0,357,0,0,1861,0,0,0,0,0,284,0,2564,0,0,524,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,22.199689848502924
MSitAE-MAY-2023,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11924,1491,6214,439,0,1101,5225,31,176,208,0,33,828,11,4407,27,0,1157,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,43.81918819188192
MSitAE-MAY-2023,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,10922,0,1369,0,0,0,3098,0,2,0,0,0,906,29,2901,0,92,1471,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,28.364768357443694
MSitAE-MAY-2023,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4123,0,0,77,0,26,1892,0,0,0,0,0,155,503,824,0,0,151,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,45.888915837982054
MSitAE-MAY-2023,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6466,0,3370,33,0,43,2573,0,55,13,0,0,964,5,1730,0,0,784,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,39.792762140426845
MSitAE-MAY-2023,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21003,1932,0,0,0,0,10251,90,0,0,0,0,1511,1046,5100,3,0,3220,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,48.80731324096558
MSitAE-MAY-2023,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4865,0,890,110,0,62,1078,0,1,22,0,0,89,1,1321,0,0,427,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,22.15827338129496
MSitAE-MAY-2023,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7003,0,0,116,0,0,2501,0,0,36,0,0,585,270,1663,0,0,469,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,35.71326574325289
MSitAE-MAY-2023,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,7017,0,369,0,0,0,2932,0,5,0,0,0,521,637,1515,0,0,1094,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,41.78423827846658
MSitAE-MAY-2023,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14788,0,8661,82,0,1312,6992,0,1079,31,0,277,1534,555,3822,0,0,542,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,47.28157965918312
MSitAE-MAY-2023,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6065,0,1544,285,0,333,1822,0,21,0,0,0,690,0,923,0,0,20,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,30.041220115416323
MSitAE-MAY-2023,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10903,0,0,25,0,0,2470,0,0,0,0,0,192,23,1681,0,0,158,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,22.65431532605705
MSitAE-MAY-2023,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12539,1598,5880,0,0,810,4704,75,0,0,0,0,361,11,3288,24,0,2877,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,37.51495334556185
MSitAE-MAY-2023,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8616,1120,3133,0,0,0,3921,0,139,0,0,0,361,360,3579,724,0,1128,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,45.50835654596101
MSitAE-MAY-2023,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12334,0,6437,185,0,1,6285,0,9,81,0,0,962,287,3313,0,0,1287,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,50.956705042970654
MSitAE-MAY-2023,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12331,0,14117,225,0,0,5830,0,233,108,0,0,756,299,6560,0,0,1387,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,47.27921498661909
MSitAE-MAY-2023,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15391,2317,0,0,0,0,5637,122,0,0,0,0,1182,435,4720,10,0,1336,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,36.62530050029238
MSitAE-MAY-2023,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5962,0,6597,0,0,0,3341,0,191,0,0,0,623,14,1801,0,0,428,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,56.038242200603825
MSitAE-MAY-2023,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4485,0,0,250,0,3686,1678,0,0,52,0,6,156,8,1702,0,0,479,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,37.41360089186176
MSitAE-MAY-2023,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15969,0,7093,0,0,1054,0,0,0,0,0,0,114,0,4580,0,0,2467,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,0.0
MSitAE-MAY-2023,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6928,0,706,102,0,0,0,0,0,0,0,0,435,171,2012,0,0,677,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,0.0
MSitAE-MAY-2023,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13379,0,7011,0,0,584,4141,0,155,0,0,0,780,55,6198,0,0,898,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,30.951491142835785
MSitAE-MAY-2023,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9115,0,1096,0,0,0,2595,0,46,0,0,0,817,178,3207,0,0,767,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,28.469555677454743
MSitAE-MAY-2023,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8928,0,0,92,0,0,2620,0,0,19,0,0,652,39,3069,0,0,1746,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,29.345878136200714
MSitAE-MAY-2023,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7362,0,3276,254,0,157,3062,0,78,60,0,6,686,566,2219,0,0,208,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,41.591958706873136
MSitAE-MAY-2023,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8905,0,11394,258,0,230,4002,0,57,67,0,0,487,931,2553,0,0,1718,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,44.94104435710275
MSitAE-MAY-2023,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30787,0,1964,763,0,114,10192,0,69,244,0,2,2259,9,8713,0,236,1265,May-2023-revised-130624-aaabbdd.csv,MAY-2023,2023-05-01,5,2023,33.10488193068503
